,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
0,https://twitter.com/sesorafrica/status/1512032032834179078,2022-04-07 11:38:23+00:00,"Extreme weather events, land degradation and water scarcity are displacing people and affecting their health.
The climate crisis is also a health crisis.(Google, WHO 2022)
#sesor #who #worldhealthday2022 #OurplanetOurhealth #healthiertomorrow https://t.co/D54SSd4fUi","Extreme weather events, land degradation and water scarcity are displacing people and affecting their health.
The climate crisis is also a health crisis.(Google, WHO 2022)
#sesor #who #worldhealthday2022 #OurplanetOurhealth #healthiertomorrow https://t.co/D54SSd4fUi",1512032032834179078,"{'username': 'sesorafrica', 'id': 2154635654, 'displayname': 'sesorafrica', 'description': 'Sesor is a Nigerian non-profit working to support survivors of emergencies, especially internally displaced people.', 'rawDescription': 'Sesor is a Nigerian non-profit working to support survivors of emergencies, especially internally displaced people.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 10, 25, 10, 44, 3, tzinfo=datetime.timezone.utc), 'followersCount': 249, 'friendsCount': 243, 'statusesCount': 1366, 'favouritesCount': 645, 'listedCount': 1, 'mediaCount': 519, 'location': 'Lekki, Nigeria', 'protected': False, 'linkUrl': 'https://linktr.ee/SesorAfrica', 'linkTcourl': 'https://t.co/Lox6GqlvT2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1317059379091460096/kNieO5fT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2154635654/1589107164', 'label': None}",0,3,3,0,1512032032834179078,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FPvRHZZWUAEr60M?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPvRHZZWUAEr60M?format=jpg&name=large'}]",,,,,,,,"['sesor', 'who', 'worldhealthday2022', 'OurplanetOurhealth', 'healthiertomorrow']",
1,https://twitter.com/mmsplusnews/status/1511697175310389257,2022-04-06 13:27:47+00:00,Water Day 2022: Addressing Acute Water Scarcity https://t.co/jkHITPyxsP,Water Day 2022: Addressing Acute Water Scarcity mmsplusng.com/blog/water-day…,1511697175310389257,"{'username': 'mmsplusnews', 'id': 2670030926, 'displayname': 'mmsplusnews', 'description': 'A Lagos based specialized publication on Maritime, Transport, Finance, Oil and Gas sectors coverage.', 'rawDescription': 'A Lagos based specialized publication on Maritime, Transport, Finance, Oil and Gas sectors coverage.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 7, 22, 17, 20, 52, tzinfo=datetime.timezone.utc), 'followersCount': 354, 'friendsCount': 773, 'statusesCount': 16029, 'favouritesCount': 1, 'listedCount': 8, 'mediaCount': 1176, 'location': 'Lagos, Nigeria ', 'protected': False, 'linkUrl': 'http://www.mmsplusng.com', 'linkTcourl': 'http://t.co/XSoagHsMt4', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/491645899882250241/uFnhTUro_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2670030926/1572851657', 'label': None}",0,0,0,0,1511697175310389257,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://mmsplusng.com/blog/water-day-2022-addressing-acute-water-scarcity'],['https://t.co/jkHITPyxsP'],,,,,,,,,,
2,https://twitter.com/mediaoppconcept/status/1511669480820256773,2022-04-06 11:37:44+00:00,"Taraba: Jalingo residents groan as water scarcity bites harder
https://t.co/7LEjJohcOA https://t.co/S8NtyR14Vd","Taraba: Jalingo residents groan as water scarcity bites harder
bit.ly/3ucyy7u https://t.co/S8NtyR14Vd",1511669480820256773,"{'username': 'mediaoppconcept', 'id': 800930566946385921, 'displayname': 'Media Opportunities Concept', 'description': 'The official website of Olaoma Media Development Initiative  a non profit; alerts journalists  of prospects relevant to their work and  personal development.', 'rawDescription': 'The official website of Olaoma Media Development Initiative  a non profit; alerts journalists  of prospects relevant to their work and  personal development.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2016, 11, 22, 5, 15, 2, tzinfo=datetime.timezone.utc), 'followersCount': 124, 'friendsCount': 341, 'statusesCount': 3427, 'favouritesCount': 43, 'listedCount': 0, 'mediaCount': 913, 'location': 'Lagos, Nigeria', 'protected': False, 'linkUrl': 'https://mediaopportunitiesconcept.org/', 'linkTcourl': 'https://t.co/zb8ncXYIxV', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1477964889088045062/1IDcgBYX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/800930566946385921/1641650105', 'label': None}",0,1,0,0,1511669480820256773,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://bit.ly/3ucyy7u'],['https://t.co/7LEjJohcOA'],"[{'previewUrl': 'https://pbs.twimg.com/media/FPqHWXiX0AYiCbU?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPqHWXiX0AYiCbU?format=jpg&name=large'}]",,,,,,,,,
3,https://twitter.com/BoomPurity/status/1510605965149843457,2022-04-03 13:11:42+00:00,"The provision of clean water for domestic use returned to the streets and households in Offa and environs after over seven years of water scarcity in the ancient town, courtesy of the unrelenting efforts of the @followKWSG  state Government under the leadership of https://t.co/sVWDR8R6P4","The provision of clean water for domestic use returned to the streets and households in Offa and environs after over seven years of water scarcity in the ancient town, courtesy of the unrelenting efforts of the @followKWSG  state Government under the leadership of https://t.co/sVWDR8R6P4",1510605965149843457,"{'username': 'BoomPurity', 'id': 1191009311570436096, 'displayname': 'Major General Purity Boom💥⚡ @BoomPurity', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 11, 3, 15, 9, 37, tzinfo=datetime.timezone.utc), 'followersCount': 858, 'friendsCount': 350, 'statusesCount': 4235, 'favouritesCount': 1811, 'listedCount': 0, 'mediaCount': 1304, 'location': 'Lagos', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1481578875696173058/xCcJtcx8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1191009311570436096/1642070742', 'label': None}",1,1,1,0,1510605965149843457,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FPa_5kQXwAcPyoA?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPa_5kQXwAcPyoA?format=jpg&name=large'}]",,,,,"[{'username': 'followKWSG', 'id': 555419158, 'displayname': 'Kwara State Government', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,
4,https://twitter.com/Olawale_Hassan/status/1510259661903179778,2022-04-02 14:15:37+00:00,"@Santabellamusic Enugu is suffering from acute water scarcity. According to WaterAid Nigeria in 2021 over half of Enugu residents suffer from lack of access to potable water. Obsolete water infrastructures, lack of spending on maintenance and abandoned projects. 
Let's discuss this.","@Santabellamusic Enugu is suffering from acute water scarcity. According to WaterAid Nigeria in 2021 over half of Enugu residents suffer from lack of access to potable water. Obsolete water infrastructures, lack of spending on maintenance and abandoned projects. 
Let's discuss this.",1510259661903179778,"{'username': 'Olawale_Hassan', 'id': 350323813, 'displayname': 'Olawale Hassan', 'description': 'Serial Entrepreneur, Digital Marketing Expert, Humanist, Political and Social Commentator, Literary Critic, I love Nigeria to bits, Disciple of Jesus Christ', 'rawDescription': 'Serial Entrepreneur, Digital Marketing Expert, Humanist, Political and Social Commentator, Literary Critic, I love Nigeria to bits, Disciple of Jesus Christ', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 8, 7, 15, 48, 10, tzinfo=datetime.timezone.utc), 'followersCount': 717, 'friendsCount': 3042, 'statusesCount': 1661, 'favouritesCount': 23276, 'listedCount': 7, 'mediaCount': 34, 'location': 'Lagos,Nigeria', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1264997114716860416/CLwpId2a_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,1,0,1509380849099235329,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.5093808490992353e+18,"{'username': 'Santabellamusic', 'id': 1490731805808504842, 'displayname': 'Santabella Music Empire', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'Santabellamusic', 'id': 1490731805808504842, 'displayname': 'Santabella Music Empire', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,
5,https://twitter.com/notice_com_ng/status/1509887534381387779,2022-04-01 13:36:55+00:00,Jalingo residents groan as water scarcity bites harder - Taraba - https://t.co/BwF5WZ5cNW #Nigerian News  #jalingo #taraba #BBnaija #Messi #Wizkid #Davido,Jalingo residents groan as water scarcity bites harder - Taraba - notice.com.ng/jalingo-reside… #Nigerian News  #jalingo #taraba #BBnaija #Messi #Wizkid #Davido,1509887534381387779,"{'username': 'notice_com_ng', 'id': 1099915012037099521, 'displayname': 'Nigeria Infohub & News PR', 'description': ""we will bring you sparkling latest news, latest information,update,music download,video download notice.com.ng\nNigeria's Prosperity, peace and unity a"", 'rawDescription': ""we will bring you sparkling latest news, latest information,update,music download,video download https://t.co/aIHLCI5dXA\nNigeria's Prosperity, peace and unity a"", 'descriptionUrls': [{'text': 'notice.com.ng', 'url': 'http://notice.com.ng', 'tcourl': 'https://t.co/aIHLCI5dXA', 'indices': (97, 120)}], 'verified': False, 'created': datetime.datetime(2019, 2, 25, 6, 12, 29, tzinfo=datetime.timezone.utc), 'followersCount': 3843, 'friendsCount': 4151, 'statusesCount': 129523, 'favouritesCount': 14813, 'listedCount': 0, 'mediaCount': 122, 'location': 'Lagos, Nigeria', 'protected': False, 'linkUrl': 'https://www.notice.com.ng', 'linkTcourl': 'https://t.co/jm0uqsKVUH', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1490031576037703684/D3FHmGEg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1099915012037099521/1616245718', 'label': None}",0,1,0,0,1509887534381387779,en,"<a href=""https://www.notice.com.ng/"" rel=""nofollow"">notice.com.ng</a>",https://www.notice.com.ng/,notice.com.ng,['https://www.notice.com.ng/jalingo-residents-groan-as-water-scarcity-bites-harder-taraba'],['https://t.co/BwF5WZ5cNW'],,,,,,,,,"['Nigerian', 'jalingo', 'taraba', 'BBnaija', 'Messi', 'Wizkid', 'Davido']",
6,https://twitter.com/emmanuelonyele/status/1509868194277863427,2022-04-01 12:20:04+00:00,"PURE WATER SCARCITY IN LAGOS NOW!!

Well, HAPPY NEW MONTH. 👀
SAPA IS REEL...
@followlasg @ICWC_SE 
@Lagoswater 

____
@DONJAZZY @Realtundeednut1  @StephenSlade0 @IjiomaOluchi @OdogwuBittersNG @OBlcubana @lindaikeji #FridayVibes #Qatar2022 #WorldCup2022 #Ramadan #AprilFoolsDay https://t.co/gVuN8aOjSl","PURE WATER SCARCITY IN LAGOS NOW!!

Well, HAPPY NEW MONTH. 👀
SAPA IS REEL...
@followlasg @ICWC_SE 
@Lagoswater 

____
@DONJAZZY @Realtundeednut1  @StephenSlade0 @IjiomaOluchi @OdogwuBittersNG @OBlcubana @lindaikeji #FridayVibes #Qatar2022 #WorldCup2022 #Ramadan #AprilFoolsDay https://t.co/gVuN8aOjSl",1509868194277863427,"{'username': 'emmanuelonyele', 'id': 161414566, 'displayname': '@mc_actually', 'description': ""D Comedian With 2much Swagg!\n\nI INVESTED IN MYSELF NOW I'M SELLING,PUSHING IT GRADUALLY.TRENDING ROUND D GLOBE! Its Just God Anyway.\n\n4 Bookings- +2348184984107"", 'rawDescription': ""D Comedian With 2much Swagg!\n\nI INVESTED IN MYSELF NOW I'M SELLING,PUSHING IT GRADUALLY.TRENDING ROUND D GLOBE! Its Just God Anyway.\n\n4 Bookings- +2348184984107"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 6, 30, 20, 0, 27, tzinfo=datetime.timezone.utc), 'followersCount': 681, 'friendsCount': 1731, 'statusesCount': 2628, 'favouritesCount': 894, 'listedCount': 4, 'mediaCount': 327, 'location': 'Lagos, Nigeria', 'protected': False, 'linkUrl': 'http://mc-actually.mywapblog.com', 'linkTcourl': 'https://t.co/ZEfTyeB9ZC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1435882642738749442/_SxCbhUU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/161414566/1631175914', 'label': None}",1,1,3,1,1509868194277863427,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1509865205278416901/pu/img/N_1fM_DtEI2S3bdz.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1509865205278416901/pu/vid/480x852/uqekp6BQoG1Jy0Tn.mp4?tag=12', 'bitrate': 950000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1509865205278416901/pu/vid/576x1024/_f25qIFHggCuS8ky.mp4?tag=12', 'bitrate': 2176000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1509865205278416901/pu/vid/320x568/ZjxyDhCRBv00tioz.mp4?tag=12', 'bitrate': 632000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1509865205278416901/pu/pl/Ii8vwJbSu-IeRA1M.m3u8?tag=12&container=fmp4', 'bitrate': None}], 'duration': 46.347, 'views': 42}]",,,,,"[{'username': 'followlasg', 'id': 957547182, 'displayname': 'The Lagos State Govt', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'ICWC_SE', 'id': 3034771792, 'displayname': 'International Centre for Water Cooperation (ICWC)', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'Lagoswater', 'id': 714787167625732096, 'displayname': 'Lagos Water Corp', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'DONJAZZY', 'id': 53817066, 'displayname': 'I AM A MAVIN 😉', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'Realtundeednut1', 'id': 1084959858984660993, 'displayname': 'TundeEdnut', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'StephenSlade0', 'id': 1266355255085760512, 'displayname': 'BENZEMA☝', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'IjiomaOluchi', 'id': 710058202705096704, 'displayname': 'SUNFLOWER 👑😍', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'OdogwuBittersNG', 'id': 1506276309332377602, 'displayname': 'ODOGWU BITTERS', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'OBlcubana', 'id': 1189793145564864512, 'displayname': 'Cubana Obi of Oba', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'lindaikeji', 'id': 27528339, 'displayname': 'Linda Ikeji', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,"['FridayVibes', 'Qatar2022', 'WorldCup2022', 'Ramadan', 'AprilFoolsDay']",
7,https://twitter.com/NfChinwe/status/1509445371528982529,2022-03-31 08:19:55+00:00,"In Nigeria particularly in the rural communities, when there is water scarcity, children are the ones missing school to fetch water from far distances. When food supplies are affected by unfriendly farming crises, children suffer from malnutrition and stunting. When communities","In Nigeria particularly in the rural communities, when there is water scarcity, children are the ones missing school to fetch water from far distances. When food supplies are affected by unfriendly farming crises, children suffer from malnutrition and stunting. When communities",1509445371528982529,"{'username': 'NfChinwe', 'id': 1384900363384406016, 'displayname': 'chinwe_NF', 'description': 'Our mission is to promote health, gender equality and improve the lives of the underserved population in Africa.', 'rawDescription': 'Our mission is to promote health, gender equality and improve the lives of the underserved population in Africa.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 4, 21, 16, 5, 42, tzinfo=datetime.timezone.utc), 'followersCount': 2, 'friendsCount': 11, 'statusesCount': 71, 'favouritesCount': 59, 'listedCount': 0, 'mediaCount': 47, 'location': 'Lagos, Nigeria.', 'protected': False, 'linkUrl': 'https://taplink.cc/chinwen.foundation', 'linkTcourl': 'https://t.co/dkhe75wk1V', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1384901619809202177/9Roq3pDu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1384900363384406016/1619166615', 'label': None}",1,0,0,0,1509445368534159361,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.5094453685341594e+18,"{'username': 'NfChinwe', 'id': 1384900363384406016, 'displayname': 'chinwe_NF', 'description': 'Our mission is to promote health, gender equality and improve the lives of the underserved population in Africa.', 'rawDescription': 'Our mission is to promote health, gender equality and improve the lives of the underserved population in Africa.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 4, 21, 16, 5, 42, tzinfo=datetime.timezone.utc), 'followersCount': 2, 'friendsCount': 11, 'statusesCount': 71, 'favouritesCount': 59, 'listedCount': 0, 'mediaCount': 47, 'location': 'Lagos, Nigeria.', 'protected': False, 'linkUrl': 'https://taplink.cc/chinwen.foundation', 'linkTcourl': 'https://t.co/dkhe75wk1V', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1384901619809202177/9Roq3pDu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1384900363384406016/1619166615', 'label': None}",,"{'longitude': 3.2131467, 'latitude': 6.4278856}","{'fullName': 'Lagos, Nigeria', 'name': 'Lagos', 'type': 'city', 'country': 'Nigeria', 'countryCode': 'NG'}",,
8,https://twitter.com/NfChinwe/status/1506195447874043904,2022-03-22 09:05:53+00:00,"Children are primarily impacted by this as statistics show that 26.5 million Nigerian children are experiencing high or extremely high water susceptibility.

In Nigeria particularly in the rural communities, when there is water scarcity, children are the ones missing school to..","Children are primarily impacted by this as statistics show that 26.5 million Nigerian children are experiencing high or extremely high water susceptibility.

In Nigeria particularly in the rural communities, when there is water scarcity, children are the ones missing school to..",1506195447874043904,"{'username': 'NfChinwe', 'id': 1384900363384406016, 'displayname': 'chinwe_NF', 'description': 'Our mission is to promote health, gender equality and improve the lives of the underserved population in Africa.', 'rawDescription': 'Our mission is to promote health, gender equality and improve the lives of the underserved population in Africa.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 4, 21, 16, 5, 42, tzinfo=datetime.timezone.utc), 'followersCount': 2, 'friendsCount': 11, 'statusesCount': 71, 'favouritesCount': 59, 'listedCount': 0, 'mediaCount': 47, 'location': 'Lagos, Nigeria.', 'protected': False, 'linkUrl': 'https://taplink.cc/chinwen.foundation', 'linkTcourl': 'https://t.co/dkhe75wk1V', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1384901619809202177/9Roq3pDu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1384900363384406016/1619166615', 'label': None}",1,0,0,0,1506195445688774657,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.5061954456887747e+18,"{'username': 'NfChinwe', 'id': 1384900363384406016, 'displayname': 'chinwe_NF', 'description': 'Our mission is to promote health, gender equality and improve the lives of the underserved population in Africa.', 'rawDescription': 'Our mission is to promote health, gender equality and improve the lives of the underserved population in Africa.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 4, 21, 16, 5, 42, tzinfo=datetime.timezone.utc), 'followersCount': 2, 'friendsCount': 11, 'statusesCount': 71, 'favouritesCount': 59, 'listedCount': 0, 'mediaCount': 47, 'location': 'Lagos, Nigeria.', 'protected': False, 'linkUrl': 'https://taplink.cc/chinwen.foundation', 'linkTcourl': 'https://t.co/dkhe75wk1V', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1384901619809202177/9Roq3pDu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1384900363384406016/1619166615', 'label': None}",,"{'longitude': 3.2131467, 'latitude': 6.4278856}","{'fullName': 'Lagos, Nigeria', 'name': 'Lagos', 'type': 'city', 'country': 'Nigeria', 'countryCode': 'NG'}",,
9,https://twitter.com/RealityLasercut/status/1494405123900162057,2022-02-17 20:15:20+00:00,"ASUU strike+fuel scarcity+high cost of living+hot weather+water scarcity+no Nepa all simultaneously emerged😱😱😱
#fuelscarcity","ASUU strike+fuel scarcity+high cost of living+hot weather+water scarcity+no Nepa all simultaneously emerged😱😱😱
#fuelscarcity",1494405123900162057,"{'username': 'RealityLasercut', 'id': 1481726719694450694, 'displayname': 'Reality Laser Cut Designs', 'description': 'We Enhance the Beauty of not just your Home, Offices or any space with our Masterpiece\n\nCall/Whatapp 08165503078\n\ninstagram.com/reality_laser_…', 'rawDescription': 'We Enhance the Beauty of not just your Home, Offices or any space with our Masterpiece\n\nCall/Whatapp 08165503078\n\nhttps://t.co/Kng3x8J2Vc', 'descriptionUrls': [{'text': 'instagram.com/reality_laser_…', 'url': 'http://www.instagram.com/reality_laser_cut', 'tcourl': 'https://t.co/Kng3x8J2Vc', 'indices': (114, 137)}], 'verified': False, 'created': datetime.datetime(2022, 1, 13, 20, 36, 6, tzinfo=datetime.timezone.utc), 'followersCount': 1173, 'friendsCount': 423, 'statusesCount': 359, 'favouritesCount': 300, 'listedCount': 0, 'mediaCount': 113, 'location': 'Lagos, Nigeria', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1494402610220183557/vHAkOQsB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1481726719694450694/1642506484', 'label': None}",0,1,1,0,1494405123900162057,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,"{'longitude': 3.4374437, 'latitude': 6.529347}","{'fullName': 'Ikorudu, Nigeria', 'name': 'Ikorudu', 'type': 'city', 'country': 'Nigeria', 'countryCode': 'NG'}",['fuelscarcity'],
