,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
0,https://twitter.com/Smart_abbey/status/1512170993279713284,2022-04-07 20:50:34+00:00,@Naija_PR Clean water,@Naija_PR Clean water,1512170993279713284,"{'username': 'Smart_abbey', 'id': 355543284, 'displayname': 'Concerned Fan™', 'description': 'Accountant | Educator | Prudent Asset Manager | Passionate Sports Fan #EPL #UCL #UEL #LaLiga #SerieA #Boxing #NBA والله المستعان', 'rawDescription': 'Accountant | Educator | Prudent Asset Manager | Passionate Sports Fan #EPL #UCL #UEL #LaLiga #SerieA #Boxing #NBA والله المستعان', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 8, 15, 14, 35, 17, tzinfo=datetime.timezone.utc), 'followersCount': 1559, 'friendsCount': 1394, 'statusesCount': 54249, 'favouritesCount': 44671, 'listedCount': 6, 'mediaCount': 1593, 'location': 'Lagos, Nigeria', 'protected': False, 'linkUrl': 'https://Twitter.com/smart_abbey', 'linkTcourl': 'https://t.co/WK8g16ycly', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1359653533524627458/Qg98R4hM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/355543284/1622714671', 'label': None}",0,0,0,0,1512091670346539009,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.512091670346539e+18,"{'username': 'Naija_PR', 'id': 1901298962, 'displayname': 'Naija', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'Naija_PR', 'id': 1901298962, 'displayname': 'Naija', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,
1,https://twitter.com/homesnshelters/status/1512104572130627592,2022-04-07 16:26:38+00:00,"NOW SELLING: FOUR(4) BEDROOM LUXURY TERRACES. 

⁃CCTV
⁃Brand New
⁃Clean Water
⁃Secured Estate
⁃Good Compound Space
⁃Fully Fitted Kitchen
⁃Serenity
⁃Water Heaters
⁃Pop Ceiling
⁃Jacuzzi

LOCATION: AJAH, LEKKI.
PRICE: N46m
TITLE: Governor's Consent https://t.co/mFZjX35pyF","NOW SELLING: FOUR(4) BEDROOM LUXURY TERRACES. 

⁃CCTV
⁃Brand New
⁃Clean Water
⁃Secured Estate
⁃Good Compound Space
⁃Fully Fitted Kitchen
⁃Serenity
⁃Water Heaters
⁃Pop Ceiling
⁃Jacuzzi

LOCATION: AJAH, LEKKI.
PRICE: N46m
TITLE: Governor's Consent https://t.co/mFZjX35pyF",1512104572130627592,"{'username': 'homesnshelters', 'id': 2247555587, 'displayname': 'AGUGUO II', 'description': 'Estate Agents || Estate Brokers || Estate Consultants || Estate Developers || Estate Managers || Estate Surveyors and Valuers || Feb 14th', 'rawDescription': 'Estate Agents || Estate Brokers || Estate Consultants || Estate Developers || Estate Managers || Estate Surveyors and Valuers || Feb 14th', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 12, 28, 6, 36, 52, tzinfo=datetime.timezone.utc), 'followersCount': 232, 'friendsCount': 280, 'statusesCount': 2525, 'favouritesCount': 10729, 'listedCount': 0, 'mediaCount': 73, 'location': 'Lagos, Nigeria.', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1505977302886326285/OmymKONq_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2247555587/1519347894', 'label': None}",1,2,2,0,1512104572130627592,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FPwTFq_XsAkDIai?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPwTFq_XsAkDIai?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FPwTFq_WUA8kFmn?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPwTFq_WUA8kFmn?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FPwTFsFXoAAbn6k?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPwTFsFXoAAbn6k?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FPwTFsEWUA0RnhW?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPwTFsEWUA0RnhW?format=jpg&name=large'}]",,,,,,,,,
2,https://twitter.com/atlas_ng/status/1511989880393543681,2022-04-07 08:50:53+00:00,"Atlas initiative is saying reimagine and all communities are living in safe hands. Where citizens' livelihoods are concerned with each other.

The planet would be in more safe hands.the campaign for safe earth, clean water, air and pollution would be achieved by all.

#ATLAS https://t.co/k3slNpGN1k","Atlas initiative is saying reimagine and all communities are living in safe hands. Where citizens' livelihoods are concerned with each other.

The planet would be in more safe hands.the campaign for safe earth, clean water, air and pollution would be achieved by all.

#ATLAS https://t.co/k3slNpGN1k",1511989880393543681,"{'username': 'atlas_ng', 'id': 927913390114209792, 'displayname': 'ATLAS Initiative', 'description': 'Access to Learning and School (ATLAS) initiative is a social enterprise that seeks to address issues of inequalities in access to education and learning.', 'rawDescription': 'Access to Learning and School (ATLAS) initiative is a social enterprise that seeks to address issues of inequalities in access to education and learning.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 11, 7, 14, 59, 26, tzinfo=datetime.timezone.utc), 'followersCount': 169, 'friendsCount': 193, 'statusesCount': 1135, 'favouritesCount': 598, 'listedCount': 0, 'mediaCount': 173, 'location': 'Lagos, Nigeria', 'protected': False, 'linkUrl': 'http://atlas.org.ng', 'linkTcourl': 'https://t.co/PGHJp4Q6TD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/927915412175585281/5cR7M70n_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/927913390114209792/1596712451', 'label': None}",0,0,4,0,1511989332873293830,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FPuqxX3WUAwAEMt?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPuqxX3WUAwAEMt?format=jpg&name=large'}]",,,1.5119893328732938e+18,"{'username': 'atlas_ng', 'id': 927913390114209792, 'displayname': 'ATLAS Initiative', 'description': 'Access to Learning and School (ATLAS) initiative is a social enterprise that seeks to address issues of inequalities in access to education and learning.', 'rawDescription': 'Access to Learning and School (ATLAS) initiative is a social enterprise that seeks to address issues of inequalities in access to education and learning.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 11, 7, 14, 59, 26, tzinfo=datetime.timezone.utc), 'followersCount': 169, 'friendsCount': 193, 'statusesCount': 1135, 'favouritesCount': 598, 'listedCount': 0, 'mediaCount': 173, 'location': 'Lagos, Nigeria', 'protected': False, 'linkUrl': 'http://atlas.org.ng', 'linkTcourl': 'https://t.co/PGHJp4Q6TD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/927915412175585281/5cR7M70n_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/927913390114209792/1596712451', 'label': None}",,,,['ATLAS'],
3,https://twitter.com/kingzodo/status/1511977533193007105,2022-04-07 08:01:49+00:00,"*N75m Lekki Luxury Duplex*

🔑🔑 4Bedrooms Semi-Detached Duplex with Bq for Sale!!

Location📍: 2nd Toll Lekki

🕹Features:

🔖CCTV
🔖Brand new  
🔖Video Bell
🔖Clean water 
🔖Secured estate 
🔖Good Compound space
🔖Fully Fitted Kitchen
🔖Serenity 
🔖Water Heaters
🔖 https://t.co/iv4UsfobjT","*N75m Lekki Luxury Duplex*

🔑🔑 4Bedrooms Semi-Detached Duplex with Bq for Sale!!

Location📍: 2nd Toll Lekki

🕹Features:

🔖CCTV
🔖Brand new  
🔖Video Bell
🔖Clean water 
🔖Secured estate 
🔖Good Compound space
🔖Fully Fitted Kitchen
🔖Serenity 
🔖Water Heaters
🔖 https://t.co/iv4UsfobjT",1511977533193007105,"{'username': 'kingzodo', 'id': 249199431, 'displayname': 'Ogemdi Anazodo', 'description': 'Microbiologist || Plain T-shirt Seller || Real Estate Agent. Dm for enquiry', 'rawDescription': 'Microbiologist || Plain T-shirt Seller || Real Estate Agent. Dm for enquiry', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 2, 8, 15, 45, 20, tzinfo=datetime.timezone.utc), 'followersCount': 613, 'friendsCount': 867, 'statusesCount': 5978, 'favouritesCount': 4990, 'listedCount': 2, 'mediaCount': 471, 'location': 'Lagos', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1261205149248339968/HMHWUTZB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/249199431/1407865479', 'label': None}",1,0,1,0,1511977533193007105,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FPufirVXsAAlJ72?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPufirVXsAAlJ72?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FPufjF2XsAIyS0k?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPufjF2XsAIyS0k?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FPufjOiWQAIYC_6?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPufjOiWQAIYC_6?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FPufjbEXIAEzpiQ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPufjbEXIAEzpiQ?format=jpg&name=large'}]",,,,,,"{'longitude': 3.2131467, 'latitude': 6.4278856}","{'fullName': 'Lagos, Nigeria', 'name': 'Lagos', 'type': 'city', 'country': 'Nigeria', 'countryCode': 'NG'}",,
4,https://twitter.com/timinipereAbaba/status/1511815531753521158,2022-04-06 21:18:05+00:00,"@rotilaw @asemota Lebanese, Indians and Chinese are not the discouraging factors. Lack of infrastructure and social amenities like good roads, clean water, regular and stable electricity supplies, security, unstable political and social environment are major causes why they set up away from home.","@rotilaw @asemota Lebanese, Indians and Chinese are not the discouraging factors. Lack of infrastructure and social amenities like good roads, clean water, regular and stable electricity supplies, security, unstable political and social environment are major causes why they set up away from home.",1511815531753521158,"{'username': 'timinipereAbaba', 'id': 195737286, 'displayname': 'Timinipere Ababa', 'description': 'Brands & Communications Professional, Business & Data Analyst, Entrepreneur, An Economist. CHELSEA FC.', 'rawDescription': 'Brands & Communications Professional, Business & Data Analyst, Entrepreneur, An Economist. CHELSEA FC.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 9, 27, 13, 21, 4, tzinfo=datetime.timezone.utc), 'followersCount': 442, 'friendsCount': 797, 'statusesCount': 5818, 'favouritesCount': 5095, 'listedCount': 4, 'mediaCount': 13, 'location': 'Lagos, Nigeria.', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1468087272159559680/6v_Ppk9U_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/195737286/1583332019', 'label': None}",2,0,4,0,1511650765571506176,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.5118116519133716e+18,"{'username': 'rotilaw', 'id': 406824132, 'displayname': 'RoLa', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'rotilaw', 'id': 406824132, 'displayname': 'RoLa', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'asemota', 'id': 5404442, 'displayname': 'Osaretin Victor Asemota', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,
5,https://twitter.com/isexcel/status/1511806253714059269,2022-04-06 20:41:13+00:00,"We either choose between Azul for a few or clean water for all.

   Duke of Motherland 2022","We either choose between Azul for a few or clean water for all.

   Duke of Motherland 2022",1511806253714059269,"{'username': 'isexcel', 'id': 360651885, 'displayname': 'Duke of Motherland', 'description': 'Motherland Liberation is a must', 'rawDescription': 'Motherland Liberation is a must', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 8, 23, 15, 6, 5, tzinfo=datetime.timezone.utc), 'followersCount': 2764, 'friendsCount': 5001, 'statusesCount': 15379, 'favouritesCount': 31654, 'listedCount': 2, 'mediaCount': 721, 'location': 'Lagos, Nigeria', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1507297975411879941/B9FW3AnO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/360651885/1404325672', 'label': None}",0,3,9,0,1511806253714059269,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
6,https://twitter.com/SOA_Omotola1/status/1511798288663601170,2022-04-06 20:09:34+00:00,@OGPWA Sagamu and Ijebu Ode metropolis should also be considered for Ogun State clean water program,@OGPWA Sagamu and Ijebu Ode metropolis should also be considered for Ogun State clean water program,1511798288663601170,"{'username': 'SOA_Omotola1', 'id': 519876535, 'displayname': ""Omotola Abd'latif"", 'description': 'NO CONDITION IS PERMANENT.', 'rawDescription': 'NO CONDITION IS PERMANENT.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 3, 9, 22, 25, 51, tzinfo=datetime.timezone.utc), 'followersCount': 451, 'friendsCount': 263, 'statusesCount': 1924, 'favouritesCount': 687, 'listedCount': 6, 'mediaCount': 142, 'location': 'Lagos', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1203069800571904000/8paVCCkC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/519876535/1579706242', 'label': None}",0,0,0,0,1511595261595893765,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.5115952638230774e+18,"{'username': 'OGPWA', 'id': 1292624806878289920, 'displayname': 'Ogun State Public Works Agency', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'OGPWA', 'id': 1292624806878289920, 'displayname': 'Ogun State Public Works Agency', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,
7,https://twitter.com/Globalinfo_247/status/1511719191950331910,2022-04-06 14:55:16+00:00,"Water business especially clean water service has become a very lucrative business idea for people who are interested in the business.

Water is very important when it comes to our survival, the humanbody is made up of water therefore we as human

https://t.co/OcgYqCENx9","Water business especially clean water service has become a very lucrative business idea for people who are interested in the business.

Water is very important when it comes to our survival, the humanbody is made up of water therefore we as human

globalinfo247.com/water-business…",1511719191950331910,"{'username': 'Globalinfo_247', 'id': 845231222758539269, 'displayname': 'Globalinfo247.com', 'description': 'Global Information 247', 'rawDescription': 'Global Information 247', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2017, 3, 24, 11, 10, 1, tzinfo=datetime.timezone.utc), 'followersCount': 105, 'friendsCount': 727, 'statusesCount': 6683, 'favouritesCount': 1, 'listedCount': 3, 'mediaCount': 439, 'location': 'Lagos, Nigeria', 'protected': False, 'linkUrl': 'https://globalinfo247.com/', 'linkTcourl': 'https://t.co/x2Nifn2OHL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1484551680595218438/wtHFqCYY_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/845231222758539269/1642779681', 'label': None}",0,0,0,0,1511719191950331910,en,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",https://www.blog2social.com,Blog2Social APP,['https://globalinfo247.com/water-business-complete-beginners-guide/'],['https://t.co/OcgYqCENx9'],,,,,,,,,,
8,https://twitter.com/ucheuba_realtor/status/1511686514312454148,2022-04-06 12:45:25+00:00,"4 BEDROOMS SEMI-DETACHED DUPLEX WITH BQ FOR SALE‼️‼️
Location📍: Jakande Axis-Lekki
🕹Features:
🔖CCTV
🔖Brand new  
🔖Video Bell
🔖Clean water 
🔖Secured estate 
🔖Good Compound space
Price: N85M
Title📑: Governor's Consent 
☎️08184744947
#investing #Invest #Ngong https://t.co/LWVMQdx3xn","4 BEDROOMS SEMI-DETACHED DUPLEX WITH BQ FOR SALE‼️‼️
Location📍: Jakande Axis-Lekki
🕹Features:
🔖CCTV
🔖Brand new  
🔖Video Bell
🔖Clean water 
🔖Secured estate 
🔖Good Compound space
Price: N85M
Title📑: Governor's Consent 
☎️08184744947
#investing #Invest #Ngong https://t.co/LWVMQdx3xn",1511686514312454148,"{'username': 'ucheuba_realtor', 'id': 1196698521057071104, 'displayname': 'Uchenna Ubakanma', 'description': 'Tennis |Gym| ManchesterUnited| Music| Dance\nReal Estate Consultant | Sexy Realtor| Help you own your home🏠 with no stress| Love meeting people.', 'rawDescription': 'Tennis |Gym| ManchesterUnited| Music| Dance\nReal Estate Consultant | Sexy Realtor| Help you own your home🏠 with no stress| Love meeting people.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 11, 19, 7, 56, 10, tzinfo=datetime.timezone.utc), 'followersCount': 93, 'friendsCount': 1181, 'statusesCount': 486, 'favouritesCount': 360, 'listedCount': 0, 'mediaCount': 318, 'location': 'Lagos, Nigeria', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1387374005796184066/QVDEw4he_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1196698521057071104/1615152384', 'label': None}",0,0,1,0,1511686514312454148,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FPqW28kWUAYVMcr?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPqW28kWUAYVMcr?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FPqW3LaXsAAvIzm?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPqW3LaXsAAvIzm?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FPqW3W2XIAUy5MG?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPqW3W2XIAUy5MG?format=jpg&name=large'}, {'previewUrl': 'https://pbs.twimg.com/media/FPqW31QXoAg5pKw?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPqW31QXoAg5pKw?format=jpg&name=large'}]",,,,,,,,"['investing', 'Invest', 'Ngong']",
9,https://twitter.com/HACEYHealth/status/1511628985867939841,2022-04-06 08:56:49+00:00,"When you remove the financial barriers between underserved people and the lasting safe water solutions they need to survive, you change lives.
 
See how our clean water project is providing clean and safe water in underserved communities by clicking https://t.co/ljapDTF03B https://t.co/FEf6rZE7AM","When you remove the financial barriers between underserved people and the lasting safe water solutions they need to survive, you change lives.
 
See how our clean water project is providing clean and safe water in underserved communities by clicking hacey.org/wash https://t.co/FEf6rZE7AM",1511628985867939841,"{'username': 'HACEYHealth', 'id': 319802887, 'displayname': 'HACEY Health Initiative', 'description': 'A Not-for-Profit organisation with a mission to empower and support vulnerable children, women and young people to lead healthy and productive lives.', 'rawDescription': 'A Not-for-Profit organisation with a mission to empower and support vulnerable children, women and young people to lead healthy and productive lives.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 18, 19, 30, 32, tzinfo=datetime.timezone.utc), 'followersCount': 1498, 'friendsCount': 650, 'statusesCount': 4807, 'favouritesCount': 1416, 'listedCount': 14, 'mediaCount': 899, 'location': 'Lagos, Nigeria', 'protected': False, 'linkUrl': 'http://www.hacey.org', 'linkTcourl': 'https://t.co/3rClIQnwHc', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1194255097389297664/l7s2O_kV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/319802887/1613987022', 'label': None}",1,2,6,0,1511628985867939841,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['http://www.hacey.org/wash'],['https://t.co/ljapDTF03B'],"[{'previewUrl': 'https://pbs.twimg.com/media/FPpidNSWUAA1ner?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FPpidNSWUAA1ner?format=jpg&name=large'}]",,,,,,,,,
